4,31.9870109,34.7614768,5
4,31.9879136,34.7645844,5
4,31.988918,34.7615612,4
4,31.9912706,34.7618221,3
4,32.0187051,34.7438649,3
4,31.9889436,34.7614789,3
4,31.988793,34.7613068,2
4,31.98828325,34.76114842,2
4,31.98832806,34.76100904,2
4,31.9890371,34.7612024,2
4,31.81567207,34.67189429,2
4,31.9876348,34.7614768,2
4,31.9888335,34.761346,2
4,32.0187273,34.7417927,2
4,31.9887989,34.7613531,2
4,31.9889821,34.7618069,2
4,31.988808,34.7613407,2
4,31.988959,34.7614803,2
4,31.99090442,34.76422413,2
4,31.98843897,34.76083599,2
4,31.98859473,34.76102877,2
4,31.9888162,34.7613487,2
4,31.9704091,34.8156712,2
4,32.0192051,34.7433645,2
4,31.9887978,34.7613451,2
4,31.98841932,34.76121845,2
4,31.9888142,34.7613444,2
4,31.9663848,34.8002686,2
4,31.9890869,34.7618221,2
4,31.98896064,34.76124639,2
4,31.9888367,34.7614636,2
4,31.98839709,34.761742,2
4,31.9885078,34.7623722,2
4,31.9887917,34.7613028,2
4,31.9889886,34.7615221,2
4,31.9644927,34.796258,2
4,31.9888323,34.7612736,2
4,31.9651603,34.8019382,2
4,32.0192467,34.742846,2
4,31.98934234,34.76199365,2
4,31.98872013,34.76141304,2
4,31.98862179,34.76122436,2
4,32.0157638,34.7562972,2
4,31.98854274,34.76127501,2
4,31.98861174,34.76061164,2
4,32.0189447,34.7430466,2
4,31.98860866,34.76141552,2
4,31.96613331,34.78997934,2
4,31.9890309,34.7611754,2
4,31.9887879,34.7613286,2
4,31.98843295,34.76085554,2
4,31.9886894,34.7600956,2
4,31.99015524,34.76530681,2
4,32.0183931,34.7438649,2
4,31.9888072,34.7613117,2
4,31.988776,34.761926,2
4,32.0159567,34.7576785,2
4,31.9889061,34.7613068,2
4,31.9888434,34.7613407,2
4,31.98867713,34.76176617,2
4,31.9930678,34.7590597,2
4,31.9886568,34.76143467,2
4,32.0031386,34.750772,2
4,31.98893835,34.76124486,2
4,31.865096,34.7379935,2
4,31.9888216,34.7612969,2
4,31.988784,34.761346,2
4,32.0191105,34.7428585,2
4,31.98896204,34.76136181,2
4,31.9889061,34.7614416,2
4,31.98822619,34.76098218,2
4,32.0192399,34.7428123,2
4,31.9888184,34.7613036,2
4,31.9897622,34.763872,2
4,31.9866024,34.7607862,2
4,32.0192472,34.7428594,2
4,32.018652,34.7442808,2
4,31.98781099,34.76234148,2
4,32.0529741,34.770926,2
4,31.9888928,34.7614857,2
4,31.9888371,34.7613067,1
4,32.00623945,34.74377639,1
4,32.0187162,34.7428288,1
4,31.9887844,34.7613117,1
4,32.01758204,34.74551364,1
4,32.0560865,34.8637465,1
4,31.9888247,34.7613112,1
4,32.02110494,34.75018094,1
4,31.98858154,34.76084576,1
4,31.9606867,34.80287265,1
4,32.02114369,34.7498431,1
4,31.98862832,34.76138568,1
4,31.98871029,34.76141894,1
4,31.9888661,34.7613828,1
4,32.06131708,34.86156101,1
4,32.03054066,34.89188386,1
4,31.98830386,34.76088017,1
4,31.83348655,34.6791615,1
4,31.7985907,34.6418598,1
4,31.9900297,34.7640522,1
4,31.8726683,34.73907997,1
4,31.9882775517181,34.7608705144376,1
4,31.7987427,34.6416129,1
4,31.9888345,34.761288,1
4,31.98892616,34.76109279,1
4,31.7985468,34.6416637,1
4,31.97383447,34.81016248,1
4,31.9904941,34.7649166,1
4,31.6030544,34.77154985,1
4,31.9887799,34.761327,1
4,31.96344426,34.77953319,1
4,31.98829368,34.76123016,1
4,31.9885207107291,34.7612039465457,1
4,31.9889005,34.761474,1
4,31.96986948,34.7752728,1
4,32.02116325,34.74996558,1
4,31.7986985,34.6420919,1
4,31.9888311,34.7613827,1
4,31.79863327,34.64162309,1
4,31.98472245,34.81141036,1
4,32.0343586,34.7457319,1
4,31.9714221311733,34.8018060531467,1
4,31.988831,34.7613177,1
4,31.9888937,34.7604409,1
4,31.98837114,34.76090728,1
4,31.9743008,34.812908,1
4,31.988915,34.7614569,1
4,32.02800557,34.7438635,1
4,31.9888561,34.7614295,1
4,31.98812294,34.76096303,1
4,31.98869877,34.76131462,1
4,31.9686016207561,34.7999213822186,1
4,32.0188127,34.7435195,1
4,31.99049488,34.76439204,1
4,31.98864062,34.76133073,1
4,31.9745565,34.8077995,1
4,31.98485947,34.78163612,1
4,32.0190696,34.7430505,1
4,31.9887995,34.7613034,1
4,31.9888063,34.7613263,1
4,31.98899242,34.76134268,1
4,31.98820175,34.76132934,1
4,31.9889743,34.7618463,1
4,31.9888279,34.7613423,1
4,31.9887544,34.7612905,1
4,31.99063957,34.76430407,1
4,31.9890492,34.76803291,1
4,31.8075571,34.6500846,1
4,31.9888824,34.7613368,1
4,31.988794,34.7612289,1
4,31.9904106,34.7650072,1
4,31.98881306,34.76166231,1
4,31.9888691,34.7613891,1
4,31.9711831,34.80081593,1
4,31.99031834,34.76500032,1
4,31.9887352,34.7612702,1
4,31.988826,34.7613273,1
4,31.9842463,34.7820237,1
4,31.988847,34.7613181,1
4,31.96974804,34.80458447,1
4,32.01367001,34.75078937,1
4,31.98844619,34.76090022,1
4,31.9888611,34.761357,1
4,32.01907907,34.7430004,1
4,32.0186085,34.7431742,1
4,31.7987981,34.64146141,1
4,31.98877186,34.76132881,1
4,31.98433705,34.7829418,1
4,31.9887759,34.7613233,1
4,31.95959744,34.80340914,1
4,31.9888693,34.7614279,1
4,31.9888338,34.7613281,1
4,31.9732922,34.8123896,1
4,31.98855675,34.76059906,1
4,31.98856637,34.76168992,1
4,31.9690767,34.82497515,1
4,31.9843479,34.8122719,1
4,31.9888433,34.7613564,1
4,31.87754917,34.73648404,1
4,31.9690164,34.8038897,1
4,32.01341767,34.75066292,1
4,31.9906997,34.7642907,1
4,31.9887384,34.7611702,1
4,31.988846,34.7613625,1
4,31.62384521,34.77550674,1
4,32.0248051,34.74048849,1
4,31.98892178,34.76120395,1
4,32.0191095,34.7430464,1
4,31.97357219,34.77897163,1
4,32.02473096,34.74057992,1
4,32.01625774,34.74437662,1
4,31.9885111,34.76085065,1
4,31.9889407,34.7615585,1
4,32.01236119,34.73899273,1
4,31.9889099,34.7619906,1
4,31.96495408,34.79908141,1
4,31.9646277,34.8066931,1
4,31.9888136,34.7613319,1
4,31.7985954,34.6418704,1
4,31.9905654,34.7649918,1
4,32.01053021,34.7488948,1
4,31.9889097,34.7614057,1
4,31.9624307798222,34.7948760632426,1
4,31.68820278,34.59411376,1
4,31.9888168,34.761415,1
4,31.98838854,34.76107776,1
4,31.98881555,34.76118306,1
4,31.98853024,34.76107134,1
4,31.98864595,34.76072575,1
4,31.96933674,34.81054983,1
4,31.9887469,34.7624677,1
4,31.9887565,34.7613626,1
4,32.02916222,34.89117325,1
4,32.03300182,34.85157583,1
4,31.9888633,34.761361,1
4,31.988870780915,34.7612025216222,1
4,31.9896004,34.7645126,1
4,31.988836,34.7614612,1
4,32.05620094,34.85765944,1
4,31.9888341,34.7613636,1
4,31.98904473,34.76153448,1
4,32.0236509,34.7480092,1
4,32.0163852,34.7453559,1
4,31.9887977,34.7613447,1
4,31.9888761,34.7613942,1
4,31.9888281,34.7613287,1
4,31.9888666,34.7613667,1
4,31.98999176,34.76308803,1
4,32.01715178,34.74512685,1
4,32.02439167,34.76675943,1
4,31.98853528,34.76095453,1
4,31.98817522,34.76110425,1
4,31.98302849,34.79134618,1
4,31.988815,34.7612881,1
4,32.01450731,34.74319666,1
4,31.9887981,34.7613461,1
4,32.0191505,34.742866,1
4,32.01409329,34.75070078,1
4,31.9886875,34.7615075,1
4,32.0192214,34.7428765,1
4,32.00728748,34.75456856,1
4,32.0134305,34.75069304,1
4,31.988812,34.761332,1
4,31.98816316,34.76080406,1
4,31.9887657,34.7613076,1
4,32.01460369,34.74259994,1
4,31.9888368,34.7613359,1
4,31.9847317,34.7826601,1
4,31.79854978,34.64143258,1
4,31.798573,34.6420138,1
4,31.9889948,34.7614749,1
4,32.02477216,34.74044648,1
4,31.60247313,34.77286854,1
4,31.99614846,34.74082927,1
4,31.9843564,34.8116717,1
4,31.9888814,34.7615282,1
4,31.98881943,34.76122964,1
4,31.98809056,34.76127024,1
4,31.98895481,34.76129079,1
4,31.9887772,34.7613395,1
4,31.9843591,34.7821971,1
4,31.98887312,34.76180222,1
4,31.9890014,34.7600956,1
4,31.98888054,34.76110187,1
4,31.96786277,34.76443537,1
4,31.98876223,34.76138159,1
4,31.98409887,34.78278891,1
4,31.96458868,34.80475601,1
4,31.815565,34.6716057,1
4,31.9887695,34.7614038,1
4,31.98928067,34.76156832,1
4,32.06547969,34.87600706,1
4,32.0128265,34.7587144,1
4,31.99080947,34.76431903,1
4,31.9898741785437,34.7655171062797,1
4,31.96521859,34.79019343,1
4,31.7985207,34.6418381,1
4,31.9893109565601,34.7619401291013,1
4,31.9888114,34.7613022,1
4,31.97117627,34.80249687,1
4,31.98840728,34.76271733,1
4,31.98880451,34.76133486,1
4,31.988832,34.7612715,1
4,31.9887048,34.761399,1
4,32.0151857,34.7565013,1
4,31.9643405,34.8055185,1
4,31.98967329,34.76121012,1
4,31.9887879,34.7613614,1
4,31.9883024,34.76109919,1
4,31.98852779,34.76101031,1
4,32.0348613,34.848358,1
4,31.98850617,34.76186075,1
4,31.94709069,34.83956767,1
4,32.019095,34.7429023,1
4,32.0191108,34.7430815,1
4,31.9889251,34.76146,1
4,31.98840571,34.76092824,1
4,32.02179978,34.74997546,1
4,31.8078697,34.6503075,1
4,31.9903406,34.7649908,1
4,31.9664485,34.8021444,1
4,32.0105541,34.7501403,1
4,31.81478446,34.64948234,1
4,31.96807864,34.81043954,1
4,31.98837929,34.76169764,1
4,31.9735009,34.8120736,1
4,32.03438954,34.74568955,1
4,31.9888047,34.7622311,1
4,32.0191234,34.7429499,1
4,31.9888348,34.7614051,1
4,31.9889031,34.7613745,1
4,31.9887888,34.7613396,1
4,31.9888054,34.7613197,1
4,31.98943478,34.76146644,1
4,31.9885825,34.7622423,1
4,32.0150433,34.7564207,1
4,31.98834743,34.76079651,1
4,31.98831022,34.7609487,1
4,31.98824189,34.76091676,1
4,31.9887994,34.7613378,1
4,31.98881129,34.76103777,1
4,31.98829101,34.76166292,1
4,31.9888379,34.7613383,1
4,31.9887687,34.761312,1
4,31.98845703,34.7608195,1
4,32.01421792,34.74241833,1
4,32.0190675,34.7429254,1
4,31.9913158,34.7639297,1
4,31.98826413,34.76095269,1
4,31.9886229,34.7623538,1
4,32.009502,34.7502671,1
4,32.00574778,34.74392366,1
4,32.05645645,34.85782801,1
4,31.9891685,34.7619203,1
4,32.0191343,34.7430295,1
4,31.9888131,34.7613036,1
4,31.9646998,34.8022389,1
4,32.02633912,34.89848109,1
4,32.02210311,34.74965829,1
4,31.9707542,34.8055939,1
4,31.9894119,34.7620982,1
4,31.9887178,34.76133048,1
4,31.9889971,34.761491,1
4,31.79894766,34.64151603,1
4,31.98860821,34.76099878,1
4,31.9914859,34.7611315,1
4,31.98836889,34.76113664,1
4,31.74808743,34.64936214,1
4,31.9888368,34.7613391,1
4,31.9889666,34.7614857,1
4,31.9889871,34.7617185,1
4,31.96630308,34.80477802,1
